scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 749, 5089, 21, 4973, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 1219, 9716, 20, 8379, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 3, 1155, 10019, 24, 8898, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 2, 907, 6601, 23, 6135, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 1531, 12210, 0, 10101, timeout
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 38, 4224, 19454, 21, 10096, timeout
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 605, 4499, 22, 5462, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 396, 3518, 21, 3749, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 3, 831, 4974, 19, 5565, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 2, 791, 6279, 26, 5965, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 1320, 13037, 0, 10102, timeout
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 188, 3172, 17616, 12, 10097, timeout
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 0, 1794, 12953, 0, 10105, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 2428, 13343, 1, 10129, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 3508, 14367, 1, 10106, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 3084, 13447, 1, 10105, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 4052, 15001, 3, 10106, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4242, 14273, 3, 10111, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 5051, 14786, 4, 10102, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 5797, 15298, 10, 10101, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 5428, 15219, 7, 10100, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 5865, 15121, 9, 10104, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 3099, 7449, 23, 5711, ontime
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 7764, 15687, 28, 10104, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 7552, 15665, 18, 10103, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 1, 5648, 10085, 36, 6968, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 8034, 16258, 32, 10117, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 298, 2473, 20, 3029, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 3, 1594, 12666, 0, 10101, timeout
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 68, 437, 22, 1096, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 444, 2941, 21, 3644, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 343, 2187, 19, 2522, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 297, 1772, 23, 2359, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 0, 859, 7739, 0, 10114, timeout
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 591, 4058, 22, 4101, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 745, 4902, 22, 4775, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 1, 981, 7089, 23, 6372, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 308, 2002, 19, 2498, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 1, 13, 90, 21, 659, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 0, 1989, 13109, 0, 10106, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 2430, 13855, 1, 10103, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2656, 13327, 3, 10112, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 3552, 13423, 2, 10107, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 3434, 14094, 2, 10105, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4146, 14391, 4, 10107, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 5573, 15741, 7, 10105, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 4790, 13974, 8, 10102, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 23, 156, 23, 754, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 5831, 14915, 14, 10103, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 7287, 16113, 13, 10105, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 7255, 15940, 14, 10102, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 7478, 16183, 16, 10106, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 8860, 16318, 41, 10102, timeout
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 9101, 16775, 30, 10103, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 963, 8363, 21, 7137, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 862, 5656, 23, 5186, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 0, 1355, 10797, 0, 10112, timeout
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 340, 3017, 20, 3293, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 697, 7462, 0, 13659, timeout
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 1074, 11136, 24, 9737, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 2, 907, 6173, 24, 5651, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 956, 6632, 25, 5944, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 346, 2244, 19, 2677, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 47, 3932, 14156, 14, 10102, timeout
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 1311, 9597, 22, 8084, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 1, 456, 2792, 20, 3118, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 3, 1145, 8513, 20, 7971, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 2648, 13179, 1, 10104, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2623, 13789, 1, 10100, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 2896, 13491, 1, 10099, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 3544, 14291, 2, 10104, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4545, 14713, 3, 10101, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 4419, 14707, 6, 10100, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 4996, 14598, 7, 10099, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 5237, 14763, 6, 10106, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 5656, 15104, 11, 10101, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 6080, 15754, 9, 10103, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 1, 4288, 9239, 21, 6591, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 7209, 16066, 29, 10108, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 1, 6170, 11456, 31, 7670, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 2008, 3525, 27, 3301, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 687, 5415, 20, 5246, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 488, 4095, 24, 6023, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 430, 3187, 21, 3474, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 2, 1605, 11996, 23, 9720, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 482, 3269, 20, 3607, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 930, 7035, 27, 6360, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 456, 2802, 25, 3197, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 0, 19, 198, 19, 752, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 279, 1746, 20, 2249, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 1, 471, 3901, 23, 4000, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 2, 95, 590, 20, 1549, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 1, 5, 55, 19, 528, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 139, 4128, 14743, 5, 10096, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 2442, 13406, 1, 10149, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2952, 13778, 1, 10108, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 2716, 13299, 1, 10106, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 4017, 15307, 2, 10104, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 5564, 14859, 5, 10104, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 5228, 15223, 6, 10104, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 4754, 14994, 5, 10103, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 5884, 15590, 12, 10104, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 6774, 16068, 13, 10102, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 6340, 15631, 18, 10107, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 1558, 3883, 23, 3645, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 6062, 14403, 17, 10103, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 2956, 5305, 25, 4199, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 9189, 17072, 28, 10103, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 200, 1039, 19, 1702, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 539, 5070, 20, 5281, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 218, 1005, 24, 1617, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 0, 650, 7726, 0, 10111, timeout
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 1212, 12287, 24, 9866, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 0, 1072, 12147, 0, 10110, timeout
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 379, 3576, 24, 3622, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 953, 7157, 23, 6371, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 265, 1856, 21, 2433, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 1, 55, 324, 20, 1052, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 0, 21, 229, 21, 889, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 2, 1113, 12744, 9, 10097, timeout
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 8, 2313, 12540, 4, 10103, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 1939, 12558, 0, 10106, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2764, 13238, 1, 10099, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 3212, 11828, 7, 10146, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 3237, 13923, 6, 10104, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4721, 14512, 3, 10104, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 4394, 14207, 6, 10103, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 5494, 14818, 5, 10103, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 4768, 14370, 6, 10104, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 5767, 15051, 9, 10101, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 6989, 15957, 14, 10112, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 6943, 15400, 21, 10103, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 5379, 11401, 24, 8106, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 2365, 4479, 27, 4091, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 8788, 16445, 35, 10103, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 413, 2261, 22, 2794, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 163, 922, 20, 1603, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 1305, 9741, 20, 8215, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 824, 5581, 22, 4907, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 2, 1370, 10649, 25, 8815, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 454, 3283, 20, 3454, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 64, 340, 20, 1041, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 4, 536, 3976, 26, 4085, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 3, 80, 402, 24, 1155, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 1, 245, 1206, 23, 2115, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 478, 4419, 19, 4593, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 13, 2727, 14963, 12, 10101, timeout
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 0, 2183, 12426, 0, 10251, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 2479, 13352, 1, 10105, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2579, 12948, 1, 10100, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 2732, 12927, 6, 10102, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 2706, 12523, 3, 10107, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4210, 14058, 3, 10099, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 4215, 14331, 4, 10100, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 4840, 14586, 4, 10097, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 2613, 7342, 22, 5996, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 6336, 15837, 15, 10104, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 5746, 14997, 8, 10111, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 6929, 15390, 25, 10102, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 6350, 14472, 14, 10103, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 8138, 16095, 34, 10103, timeout
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 8357, 15995, 25, 10100, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 408, 2911, 19, 3224, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 832, 5108, 20, 4810, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 565, 4544, 21, 4656, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 287, 1539, 19, 2183, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 165, 863, 22, 1554, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 0, 19, 190, 19, 763, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 2, 321, 2037, 20, 2710, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 4, 430, 3073, 19, 3643, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 1430, 12237, 0, 10103, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 327, 2191, 0, 10132, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 1391, 7160, 3, 10219, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 1508, 6438, 0, 10145, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 97, 520, 7, 10785, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 205, 2414, 23, 3744, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 15, 92, 19, 638, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 634, 5300, 21, 6604, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 933, 9704, 23, 8506, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 546, 3728, 21, 4326, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 682, 4602, 21, 5229, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 30, 295, 21, 1301, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 2, 803, 6715, 23, 7350, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 3, 381, 2453, 19, 3568, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 1, 710, 4976, 24, 4913, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 320, 2778, 23, 3312, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 0, 1106, 10592, 0, 10118, timeout
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 0, 1789, 12785, 0, 10110, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 1484, 10815, 0, 10119, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 1, 326, 1935, 21, 2364, ontime
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 1, 122, 581, 23, 1281, ontime
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 1, 28, 184, 21, 981, ontime
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4083, 13677, 3, 10156, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 5472, 15338, 6, 10102, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 4641, 14159, 4, 10097, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 5026, 14318, 6, 10111, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 6247, 14386, 24, 9101, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 6276, 15285, 18, 10102, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 6660, 15277, 16, 10104, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 4366, 9177, 23, 6330, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 1921, 3570, 21, 3477, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 5216, 9462, 32, 6505, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 73, 422, 20, 1344, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 623, 5391, 22, 5871, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 563, 5164, 22, 5053, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 1150, 8742, 21, 7452, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 2, 438, 3189, 23, 3495, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 369, 2118, 19, 2630, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 812, 6211, 23, 5558, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 24, 149, 26, 803, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 62, 332, 22, 1012, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 1, 386, 2540, 20, 3009, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 869, 6869, 20, 6923, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 1, 148, 701, 23, 1461, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 0, 1456, 12625, 0, 10106, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 2217, 13497, 0, 10104, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 3071, 14049, 1, 10099, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 3598, 14583, 2, 10101, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 3655, 14130, 5, 10103, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 5309, 14996, 4, 10102, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 4632, 14597, 8, 10101, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 5861, 15098, 12, 10105, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 5633, 14621, 7, 10111, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 3022, 7174, 21, 6016, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 6408, 14754, 15, 10112, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 4332, 9079, 24, 8048, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 6301, 13428, 14, 10104, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 4438, 8872, 31, 6421, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 4800, 8941, 34, 6737, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 298, 2043, 21, 3285, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 542, 4702, 21, 5455, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 5, 51, 19, 513, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 279, 1998, 19, 2478, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 109, 936, 21, 1637, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 24, 139, 24, 714, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 1388, 9715, 24, 7923, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 477, 4012, 21, 3865, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 909, 7710, 23, 7071, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 0, 20, 210, 20, 882, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 15, 108, 27, 632, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 1, 5, 52, 20, 488, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 1, 144, 774, 20, 1572, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 1959, 12068, 0, 10103, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2605, 13136, 1, 10104, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 3221, 13826, 1, 10121, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 3438, 14855, 6, 10104, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4880, 15215, 4, 10101, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 4668, 14312, 5, 10104, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 5958, 15702, 7, 10103, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 4923, 14755, 6, 10100, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 6667, 15522, 16, 10101, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 6294, 15419, 18, 10108, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 7428, 15682, 26, 10098, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 841, 1847, 21, 2509, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 19, 85, 19, 863, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 8828, 16288, 41, 10115, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 755, 5621, 20, 5590, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 420, 2872, 19, 3245, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 996, 6900, 23, 6386, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 842, 6443, 22, 5965, ontime
